,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
15,AMZN,,1018724,,,2015,,107006000000,85061000000,21945000000,0.20508195802104554,12540000000,1747000000,5254000000,7001000000,171000000,19712000000,104773000000,,459000000,6281000000,8286000000,0.07743491019195185,2233000000,0.020867988710913405,-665000000,1568000000,0.014653383922396875,950000000,596000000,0.0055697811337682,0.06247379454926625,0.06247379454926625,9340000000,9540000000,,,Internet Retail,,15890000000.0,3918000000.0,19808000000.0,6423000000.0,10243000000.0,0.0,36474000000.0,21838000000.0,3759000000.0,762000000.0,4521000000.0,0.0,0.0,2611000000.0,28970000000.0,0.0,65444000000.0,20397000000.0,0.0,0.0,3118000000.0,10384000000.0,33899000000.0,8235000000.0,0.0,2016000000.0,7910000000.0,18161000000.0,0.0,0.0,52060000000.0,0.0,5000000.0,2545000000.0,-723000000.0,11557000000.0,13384000000.0,13384000000.0,65444000000.0,0.0,65444000000.0,0.0,14183000000.0,-1707000000.0,81000000,2119000000,2557000000,-1755000000,4294000000,1292000000,286000000,11920000000,-4589000000,-795000000,-4091000000,3025000000,0,-6450000000,-4235000000,0,0,0,472000000,-3763000000,-374000000,1333000000,15890000000,14557000000,11920000000,-4589000000,7331000000,1.0240922135983264,1.0240922135983264,0.12809048265330916,22.997399642281877,16.659816285224974,1.8696562797435547,1.1498699821140939,1.1498699821140939,0.5034825199449456,0.12809048265330916,-0,0.7303222528119719,1.0240922135983264,,,,,0.2045107267281951,3.8897190675433353,0.7954892732718049,,0.20508195802104554,0.020867988710913405,4.453078302450687,0.009107022798117474,,0.0084,,,,Consumer Cyclical
16,AMZN,,1018724,,,2014,,88988000000,73518000000,15470000000,0.17384366431428958,9275000000,1552000000,4332000000,5884000000,133000000,15292000000,88810000000,,210000000,4746000000,4882000000,0.054861329617476515,178000000,0.002000269699285297,-289000000,-111000000,-0.0012473591944981346,167000000,-241000000,-0.0027082303231896437,-0.02608225108225108,-0.02608225108225108,9240000000,9240000000,,,Internet Retail,,14557000000.0,2859000000.0,17416000000.0,5612000000.0,8299000000.0,0.0,31327000000.0,16967000000.0,3319000000.0,764000000.0,4083000000.0,0.0,0.0,2128000000.0,23178000000.0,0.0,54505000000.0,16459000000.0,0.0,0.0,1823000000.0,9807000000.0,28089000000.0,8265000000.0,0.0,1531000000.0,5879000000.0,15675000000.0,0.0,0.0,43764000000.0,0.0,5000000.0,1949000000.0,-511000000.0,9298000000.0,10741000000.0,10741000000.0,54505000000.0,0.0,54505000000.0,0.0,12489000000.0,-2068000000.0,-316000000,1497000000,974000000,-1039000000,1759000000,741000000,182000000,6842000000,-4893000000,-979000000,-2542000000,3349000000,0,-5065000000,-1933000000,0,0,0,6365000000,4432000000,-310000000,5899000000,14557000000,8658000000,6842000000,-4893000000,1949000000,0.7624655819011266,0.7624655819011266,0.09203086725401179,-33.981920395020744,15.856735566642907,4.2019716855823495,1.196966210932476,1.196966210932476,-0.7360014637147617,0.09203086725401179,-0,0.3887019285538713,0.7624655819011266,,,,,0.19706448949637648,4.074480960804395,0.8029355105036236,,0.17384366431428958,0.002000269699285297,-2.2437389442323803,-0.004421612696082928,,0.0063,,,,Consumer Cyclical
17,AMZN,,1018724,,,2013,,74452000000,62766000000,11686000000,0.1569601891151346,6565000000,1129000000,3133000000,4262000000,114000000,10941000000,73707000000,,141000000,3253000000,3829000000,0.051429108687476494,745000000,0.010006447106860796,-239000000,506000000,0.0067963251490893465,161000000,274000000,0.0036802234997045076,0.029462365591397848,0.029462365591397848,9140000000,9300000000,,,Internet Retail,,8658000000.0,3789000000.0,12447000000.0,4767000000.0,7411000000.0,0.0,24625000000.0,10949000000.0,2655000000.0,645000000.0,3300000000.0,0.0,0.0,1285000000.0,15534000000.0,0.0,40159000000.0,15133000000.0,0.0,0.0,1159000000.0,6688000000.0,22980000000.0,3191000000.0,0.0,1028000000.0,3214000000.0,7433000000.0,0.0,0.0,30413000000.0,0.0,5000000.0,2190000000.0,-185000000.0,7736000000.0,9746000000.0,9746000000.0,40159000000.0,0.0,40159000000.0,0.0,5181000000.0,-3477000000.0,-156000000,1134000000,767000000,-846000000,1888000000,399000000,203000000,5475000000,-3444000000,-312000000,-2826000000,2306000000,0,-4276000000,-1011000000,0,0,0,472000000,-539000000,-86000000,574000000,8658000000,8084000000,5475000000,-3444000000,2031000000,0.9448777118920583,0.9448777118920583,0.12368745205098587,33.608679489416055,15.61820851688693,4.534110379172821,1.6819686173698631,1.6819686173698631,0.7200396852779118,0.12368745205098587,,0.9772207312875425,0.9448777118920583,,,,,0.24268532582982644,3.1205622819618304,0.7573146741701735,,0.1569601891151346,0.010006447106860796,2.811409809152473,0.006822879055753381,,0.002,,,,Consumer Cyclical
18,BA,,12927,,,2018,,101127000000,81490000000,19637000000,0.19418157366479774,3269000000,4567000000,0,4567000000,0,7836000000,89326000000,0.0,475000000,2114000000,14193000000,0.1403482749414103,11987000000,0.11853412046238888,-383000000,11604000000,0.11474680352428135,1144000000,10460000000,0.10343429548982962,18.05,17.85,579501385,586200000,,,Aerospace & Defense,,7637000000.0,927000000.0,8564000000.0,14364000000.0,62567000000.0,2335000000.0,87830000000.0,12645000000.0,7840000000.0,3429000000.0,11269000000.0,1087000000.0,284000000.0,4244000000.0,29529000000.0,0.0,117359000000.0,12916000000.0,3190000000.0,485000000.0,50676000000.0,14323000000.0,81590000000.0,10558000000.0,0.0,1736000000.0,23065000000.0,35359000000.0,0.0,156000000.0,116949000000.0,0.0,5061000000.0,55941000000.0,-15083000000.0,-45580000000.0,339000000.0,339000000.0,117288000000.0,0.0,117288000000.0,2014000000.0,13748000000.0,6111000000.0,0,202000000,2284000000,-795000000,2000000,2913000000,262000000,15322000000,-1722000000,-3230000000,-2607000000,2898000000,40000000,-4621000000,-7183000000,0,-9000000000,-3946000000,8407000000,-11722000000,-53000000,-1250000000,7637000000,8887000000,15322000000,-1791000000,13531000000,662.7854795625409,662.7854795625409,2.2218030552839636,21.480332463833786,7.040309106098579,16.605149476882815,14.664161178155684,14.664161178155684,-1.0484193054031956,2.2218030552839636,0.01756242155724826,16.261204648185824,662.7854795625409,387.72,400.9,182863456575.0,0.09858669424336436,0.002888572670182943,344.98230088495575,0.9965064460331121,24.429473684210528,0.19418157366479774,0.11853412046238888,3085.5457227138645,0.08912823047231146,1.1349920132066504,0.0151,0.022,9.386392859147403,8.73143870028011,Industrials
19,BA,,12927,,,2017,,93392000000,76066000000,17326000000,0.18551910227856777,3179000000,4094000000,0,4094000000,0,7273000000,83339000000,0.0,360000000,2069000000,12476000000,0.13358745931129004,10278000000,0.1100522528696248,-231000000,10047000000,0.10757880760664724,1850000000,8197000000,0.08776983039232482,13.6,13.43,602720588,610700000,,,Aerospace & Defense,,8813000000.0,1179000000.0,9992000000.0,10825000000.0,44344000000.0,0.0,65161000000.0,12672000000.0,5559000000.0,2573000000.0,8132000000.0,1260000000.0,341000000.0,4767000000.0,27172000000.0,0.0,92333000000.0,12202000000.0,1335000000.0,380000000.0,27440000000.0,14912000000.0,56269000000.0,9696000000.0,0.0,1839000000.0,24117000000.0,35652000000.0,0.0,138000000.0,91921000000.0,0.0,5061000000.0,45320000000.0,-13376000000.0,-36650000000.0,355000000.0,355000000.0,92276000000.0,0.0,92276000000.0,2439000000.0,11031000000.0,2218000000.0,0,202000000,2495000000,-1821000000,130000000,3587000000,381000000,13344000000,-1739000000,-324000000,-3601000000,3639000000,-37000000,-2062000000,-953000000,0,-9236000000,-3417000000,2256000000,-11350000000,80000000,12000000,8813000000,8801000000,13344000000,-1870000000,11474000000,573.3655333774499,573.3655333774499,2.1794668103156023,24.831616975600184,8.62743648960739,17.73965176477207,15.253654402652481,15.253654402652481,-1.2605514010380294,2.1794668103156023,0.01678746201568351,16.492687107165334,573.3655333774499,,,,,0.003844779223029686,258.9323943661972,0.9955378900284838,27.908333333333335,0.18551910227856777,0.1100522528696248,2309.0140845070423,0.08877649377795588,,0.025699999999999997,0.0326,,,Industrials
20,BA,,12927,,,2016,,94571000000,80790000000,13781000000,0.14572120417464127,4627000000,3616000000,0,3616000000,0,8243000000,89033000000,0.0,306000000,1910000000,7784000000,0.082308530099079,5834000000,0.06168910131012678,-266000000,5568000000,0.05887639974199279,673000000,4895000000,0.05176005329329287,7.7,7.61,635714286,643800000,,,Aerospace & Defense,,8801000000.0,1228000000.0,10029000000.0,9260000000.0,43199000000.0,0.0,62488000000.0,12807000000.0,5324000000.0,2540000000.0,7864000000.0,1317000000.0,332000000.0,5189000000.0,27509000000.0,0.0,89997000000.0,11190000000.0,384000000.0,89000000.0,23869000000.0,14602000000.0,50134000000.0,9487000000.0,0.0,1338000000.0,28161000000.0,38986000000.0,0.0,138000000.0,89120000000.0,0.0,5061000000.0,40714000000.0,-13623000000.0,-31335000000.0,817000000.0,817000000.0,89937000000.0,0.0,89937000000.0,2545000000.0,9871000000.0,1070000000.0,0,190000000,3045000000,112000000,622000000,-1406000000,459000000,10499000000,-2613000000,-297000000,-1719000000,1209000000,40000000,-3380000000,-1359000000,0,-7001000000,-2756000000,1529000000,-9587000000,-33000000,-2501000000,8801000000,11302000000,10499000000,-2613000000,7886000000,128.83135713955937,128.83135713955937,1.1129756350574702,21.5025983213524,10.212850971922245,13.34709850152422,10.025261337557863,10.025261337557863,-1.1513104471492748,1.1129756350574702,0.026183974836263453,13.659457705937822,128.83135713955937,,,,,0.009078080380457126,109.08200734394124,0.9902552307299132,18.19607843137255,0.14572120417464127,0.06168910131012678,599.1432068543452,0.05439070191228596,,0.0165,0.0234,,,Industrials
21,BA,,12927,,,2015,,96114000000,82088000000,14026000000,0.1459308737540837,3331000000,3525000000,0,3525000000,0,6856000000,88944000000,0.0,275000000,1833000000,9263000000,0.096375137857128,7443000000,0.07743929084212497,-288000000,7155000000,0.07444284911667395,1979000000,5176000000,0.05385271656574484,7.52,7.44,688297872,696100000,,,Aerospace & Defense,,11302000000.0,750000000.0,12052000000.0,8925000000.0,47257000000.0,0.0,68234000000.0,12076000000.0,5126000000.0,2657000000.0,7783000000.0,1284000000.0,265000000.0,4766000000.0,26174000000.0,0.0,94408000000.0,10800000000.0,1234000000.0,262000000.0,24364000000.0,13752000000.0,50412000000.0,8633000000.0,0.0,2392000000.0,26574000000.0,37599000000.0,0.0,150000000.0,88011000000.0,0.0,5061000000.0,38756000000.0,-12748000000.0,-24734000000.0,6335000000.0,6335000000.0,94346000000.0,0.0,94346000000.0,2034000000.0,9867000000.0,-1435000000.0,0,189000000,1795000000,-1069000000,-238000000,3997000000,370000000,9363000000,-2450000000,-31000000,-2036000000,2590000000,81000000,-1846000000,-885000000,0,-6751000000,-2490000000,2206000000,-7920000000,-28000000,-431000000,11302000000,11733000000,9363000000,-2450000000,6913000000,13.05212648752429,13.05212648752429,0.8602828026974882,15.974733635716072,10.7690756302521,11.960830507517198,8.831060696194209,8.831060696194209,-0.92608230162808,0.8602828026974882,0.030114208571951705,8.771480222224591,13.05212648752429,,,,,0.06710236420642318,13.89281767955801,0.9322409117871366,26.01818181818182,0.1459308737540837,0.07743929084212497,81.70481452249409,0.05482586221506652,,0.0084,0.0153,,,Industrials
22,BA,,12927,,,2014,,90762000000,76752000000,14010000000,0.15435975408210484,3047000000,3767000000,0,3767000000,0,6814000000,83566000000,0.0,333000000,1906000000,9376000000,0.10330314448778123,7473000000,0.08233622000396641,-336000000,7137000000,0.07863423018443842,1691000000,5446000000,0.06000308499151627,7.47,7.38,729049531,738000000,,,Aerospace & Defense,,11733000000.0,1359000000.0,13092000000.0,7919000000.0,46756000000.0,18000000.0,67785000000.0,11007000000.0,5119000000.0,2869000000.0,7988000000.0,1154000000.0,6576000000.0,4688000000.0,31413000000.0,0.0,99198000000.0,10667000000.0,929000000.0,0.0,23175000000.0,21946000000.0,56717000000.0,8044000000.0,0.0,0.0,25647000000.0,33691000000.0,0.0,161000000.0,90408000000.0,0.0,5061000000.0,36180000000.0,-13903000000.0,-18673000000.0,8665000000.0,8665000000.0,99073000000.0,0.0,99073000000.0,2513000000.0,8973000000.0,-2760000000.0,0,195000000,897000000,-1328000000,1339000000,5690000000,414000000,8858000000,-2236000000,-163000000,-8617000000,13416000000,67000000,2467000000,-1601000000,0,-6001000000,-2115000000,1124000000,-8593000000,-87000000,2645000000,11733000000,9088000000,8858000000,-2236000000,6622000000,12.231035969558262,12.231035969558262,1.1676905166944573,19.460508019871895,11.461295618133603,16.00451928061346,11.964543539876082,11.964543539876082,-1.1949527705642502,1.1676905166944573,0.019956232787325924,11.009164534580027,12.231035969558262,,,,,0.0873505514224077,10.433698788228506,0.911389342527067,21.43243243243243,0.15435975408210484,0.08233622000396641,62.850548182342756,0.05490030040928245,,0.0063,0.0132,,,Industrials
23,BA,,12927,,,2013,,86623000000,73268000000,13355000000,0.15417383373930713,3071000000,3956000000,0,3956000000,0,7027000000,80295000000,0.0,386000000,1844000000,8461000000,0.09767613682278378,6562000000,0.07575355275157868,-330000000,6232000000,0.07194394098565046,1646000000,4585000000,0.052930514990245085,6.03,5.96,760364842,769500000,,,Aerospace & Defense,,9088000000.0,6170000000.0,15258000000.0,6890000000.0,42912000000.0,14000000.0,65074000000.0,10224000000.0,5043000000.0,3052000000.0,8095000000.0,1204000000.0,2939000000.0,5127000000.0,27589000000.0,0.0,92663000000.0,9498000000.0,1563000000.0,0.0,20027000000.0,20398000000.0,51486000000.0,7989000000.0,0.0,0.0,18191000000.0,26180000000.0,0.0,151000000.0,77666000000.0,0.0,5061000000.0,32964000000.0,-9894000000.0,-13256000000.0,14875000000.0,14875000000.0,92541000000.0,0.0,92541000000.0,7374000000.0,9552000000.0,464000000.0,0,206000000,1078000000,-879000000,-298000000,6541000000,466000000,8179000000,-2098000000,-26000000,-15394000000,12453000000,-89000000,-5154000000,-1434000000,0,-2801000000,-1467000000,1453000000,-4249000000,-29000000,-1253000000,9088000000,10341000000,8179000000,-2238000000,5941000000,6.467829425068582,6.467829425068582,1.1106630190353042,20.983416073695782,12.572278664731495,16.19406879277818,11.76292489276136,11.76292489276136,-1.343809639307332,1.1106630190353042,0.015248059628358249,11.425713591525252,6.467829425068582,,,,,0.16052793455856168,5.221243697478991,0.8381554665832102,16.145077720207254,0.15417383373930713,0.07575355275157868,30.823529411764707,0.04948037512275666,,0.002,0.0089,,,Industrials
24,CAT,,18230,,,2018,,54722000000,37719000000,17003000000,0.31071598260297506,1850000000,0,0,5478000000,1382000000,8710000000,46429000000,0.0,404000000,2766000000,11015000000,0.20129015752348234,8293000000,0.15154782354446109,-471000000,7822000000,0.14294068199261722,1698000000,6147000000,0.1123314206352107,10.39,10.26,591400000,599400000,,,Farm & Heavy Construction Machinery,,7857000000.0,0.0,7857000000.0,17452000000.0,11529000000.0,1765000000.0,38603000000.0,13574000000.0,6217000000.0,1897000000.0,8114000000.0,0.0,1439000000.0,16779000000.0,39906000000.0,0.0,78509000000.0,7051000000.0,11553000000.0,0.0,1243000000.0,8371000000.0,28218000000.0,25000000000.0,0.0,0.0,11211000000.0,36211000000.0,0.0,456000000.0,64429000000.0,0.0,5827000000.0,30427000000.0,-1684000000.0,-20531000000.0,14039000000.0,14039000000.0,78468000000.0,0.0,78468000000.0,0.0,36553000000.0,28696000000.0,220000000,0,-4077000000,0,709000000,-183000000,1501000000,6558000000,-1640000000,16000000,-898000000,442000000,-1132000000,-3212000000,-7829000000,313000000,-3798000000,-1951000000,9615000000,-3650000000,-126000000,-430000000,7890000000,8320000000,6558000000,-2916000000,3642000000,5.480949808023364,5.480949808023364,1.4061447745849933,12.517822410092728,3.1355718542287416,21.127692024942338,11.733311124556268,11.733311124556268,2.4693262752931417,1.4061447745849933,0.025355096648703373,9.549437526540173,5.480949808023364,,,72734868000.0,0.21708003068268986,0.17882026264504705,4.589286986252582,0.8206575042351832,19.361386138613863,0.31071598260297506,0.15154782354446109,43.785169883894866,0.07829675578596085,1.235328078032155,0.0151,0.022,10.214838026050092,6.804090030250934,Industrials
25,CAT,,18230,,,2017,,45462000000,31695000000,13767000000,0.30282433680876336,1905000000,0,0,5177000000,2279000000,9361000000,41056000000,0.0,531000000,2877000000,7501000000,0.16499494082970392,4406000000,0.09691610575865559,-324000000,4082000000,0.08978927455897233,3339000000,754000000,0.01658528001407769,1.27,1.26,591800000,599300000,,,Farm & Heavy Construction Machinery,,8261000000.0,0.0,8261000000.0,16193000000.0,10018000000.0,1772000000.0,36244000000.0,14155000000.0,6200000000.0,2111000000.0,8311000000.0,0.0,1693000000.0,16559000000.0,40718000000.0,0.0,76962000000.0,6487000000.0,11031000000.0,0.0,1193000000.0,8220000000.0,26931000000.0,23847000000.0,0.0,0.0,12418000000.0,36265000000.0,0.0,437000000.0,63196000000.0,0.0,5593000000.0,26301000000.0,-1192000000.0,-17005000000.0,13697000000.0,13697000000.0,76893000000.0,0.0,76893000000.0,0.0,34878000000.0,26617000000.0,1213000000,0,-194000000,0,1478000000,-69000000,1047000000,5702000000,-1438000000,100000000,-1107000000,932000000,519000000,-994000000,-8384000000,566000000,0,-1831000000,5996000000,-3653000000,38000000,1093000000,8261000000,7168000000,5702000000,-2336000000,3366000000,7.075503011250639,7.075503011250639,2.1317400190290794,128.53204873355438,2.8075094176496016,28.79178988267974,16.996345974237112,16.996345974237112,25.372003482494158,2.1317400190290794,0.01889320202075618,16.410233934822024,7.075503011250639,,,,,0.1779709467009693,4.613857048988829,0.8211325069514825,7.687382297551789,0.30282433680876336,0.09691610575865559,5.504855077754253,0.009797042696395624,,0.025699999999999997,0.034199999999999994,,,Industrials
26,CAT,,18230,,,2016,,38537000000,28905000000,9632000000,0.24994161455224848,1951000000,0,0,4686000000,1902000000,8539000000,37444000000,0.0,505000000,3034000000,3664000000,0.09507745802735033,498000000,0.01292264576900122,-359000000,139000000,0.0036069232166489346,192000000,-67000000,-0.0017385888886005656,-0.11,-0.11,584300000,584300000,,,Farm & Heavy Construction Machinery,,7168000000.0,0.0,7168000000.0,14503000000.0,8614000000.0,1682000000.0,31967000000.0,15322000000.0,6020000000.0,2349000000.0,8369000000.0,0.0,2790000000.0,16256000000.0,42737000000.0,0.0,74704000000.0,4614000000.0,13965000000.0,0.0,1167000000.0,6386000000.0,26132000000.0,22818000000.0,0.0,0.0,12541000000.0,35359000000.0,0.0,68000000.0,61491000000.0,0.0,5277000000.0,27377000000.0,-2039000000.0,-17478000000.0,13137000000.0,13137000000.0,74628000000.0,0.0,74628000000.0,0.0,36783000000.0,29615000000.0,-431000000,0,628000000,0,-200000000,-37000000,2436000000,5608000000,-1819000000,0,-582000000,694000000,-53000000,-1760000000,-6565000000,0,-23000000,-1799000000,5275000000,-3112000000,-28000000,708000000,7168000000,6460000000,5608000000,-2928000000,2680000000,4.304970505128264,4.304970505128264,1.4675350319399536,-844.0954854607462,2.6571743777149557,21.102387136518654,10.084592996767118,10.084592996767118,-164.5113382770894,1.4675350319399536,0.03181008159758175,23.49928971775928,4.304970505128264,,,,,0.17585403726708074,4.680749029458781,0.8231286142642964,0.27524752475247527,0.24994161455224848,0.01292264576900122,-0.5100098957143945,-0.0008968729920753909,,0.0165,0.1915,,,Industrials
